SiteId,SiteLocation,TravelDirection,Year,Month,AvgSunday,AvgMonday,AvgTuesday,AvgWednesday,AvgThursday,AvgFriday,AvgSaturday,AvgDay,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,VehicleClassificationType
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2013,5,24038,18562,12985,10522,12436,16512,14687,15677,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2013,6,17309,13826,12339,13592,16978,27042,18925,17144,5.97,10.91,4.31,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2013,6,27828,14238,12118,12511,13993,18389,16675,16536,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2013,7,18896,15226,13604,16592,18275,26288,19500,18340,6.33,11.00,4.07,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2013,7,31736,16698,13318,14010,14770,18753,18534,18260,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2013,8,20697,16228,14008,15240,19436,29440,22270,19617,6.44,10.70,3.92,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2013,8,30744,17976,13680,14266,16096,19787,18960,18787,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2013,9,16810,14093,12211,11985,14471,22923,17492,15712,6.04,12.42,5.02,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2013,9,24668,16750,12695,11574,12974,16905,15562,15875,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2013,10,15425,11996,10552,10999,12968,23433,15283,14379,6.30,14.27,5.74,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2013,10,23173,12119,10330,10572,11848,16243,14445,14104,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2013,11,11536,11181,9950,13060,10901,15799,12252,12097,5.21,14.08,5.81,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2013,11,14676,10691,10055,11746,10633,13856,13048,12101,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2013,12,12372,10848,9649,8390,11004,13493,11105,10980,4.29,13.84,5.90,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2013,12,14279,10302,8715,8657,11006,11699,11654,10902,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,1,9830,9799,7939,7687,9242,13170,9799,9638,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,1,11518,9368,7490,7946,8913,11320,9378,9419,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,2,8389,8057,7256,8517,9491,14396,9299,9344,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,2,10433,7816,7346,8080,9111,12136,8650,9082,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,3,15121,10709,9552,9638,11490,17139,12069,12245,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,3,18501,10214,9149,9682,11264,15112,11504,12204,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,4,15985,11996,10387,10823,12703,21423,14054,13910,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,4,21479,11326,9947,10348,12045,16126,13778,13578,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,5,15062,12970,11286,11611,15504,26004,17562,15714,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,5,24432,19041,12305,11159,13073,16882,14941,15976,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,6,17610,14455,12886,13708,17649,28224,19642,17739,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,6,29026,15141,12456,13119,14921,18380,17682,17246,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,7,20021,16402,14094,15701,21950,25383,19199,18964,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,7,30603,17838,14152,14680,17599,18737,18668,18897,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,8,20193,16702,14512,15632,19610,30872,23814,20191,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,8,30626,18789,14220,14679,16592,20343,20078,19332,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,9,17241,14296,12294,12193,14114,23578,18302,16003,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,9,25493,17243,12544,11958,13547,17825,16287,16414,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,10,15912,12519,11020,11356,13623,22972,15861,14752,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,10,24741,12885,10927,11005,12616,16161,14855,14741,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,11,13956,10903,10517,13486,11036,16162,12206,12609,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,11,17549,10336,10710,12006,10389,13670,13315,12568,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2014,12,11249,11149,10615,10764,9520,15401,10823,11360,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2014,12,13842,10617,10172,10119,9566,13476,11627,11346,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2015,1,9831,10177,8064,8534,9432,13756,10096,9984,3.02,18.79,4.68,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,1,11481,9770,8072,8384,9197,11845,10580,9904,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2015,2,11887,11931,9302,9091,10485,16470,12492,11665,2.82,13.24,7.70,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,2,13691,11488,9143,8993,10420,14449,11531,11388,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2015,3,16172,11921,10182,10665,12926,19765,14766,13771,2.57,12.07,8.64,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,3,19727,11287,9975,10322,12508,17263,14407,13641,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2015,4,16406,13003,11034,11651,14036,22970,15489,14941,2.55,10.86,8.14,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,4,23510,12748,10625,11125,12953,16949,14748,14665,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2015,5,16713,14046,11937,12288,17491,26926,18725,16875,2.57,7.89,7.23,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,5,25513,19121,13882,11777,14062,17996,16156,16930,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,6,28091,16097,13464,13846,15647,19564,18938,17950,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,7,31109,18721,14437,15125,17095,20589,17733,19258,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,8,30082,18215,14497,14985,16738,20747,19610,19268,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,9,26298,18705,12890,12343,14441,18348,17380,17201,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,10,25551,13758,11480,11660,13133,16936,14914,15347,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2015,11,17003,12145,10922,15796,12578,17539,14845,14404,3.98,15.32,1.58,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,11,20743,11509,10864,13344,11789,15636,15875,14251,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2015,12,10351,9288,10151,9548,8022,10747,12158,10038,4.38,18.84,1.98,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2015,12,12736,9619,9959,9740,7989,10108,12006,10308,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,1,9924,9275,8131,8368,9628,14268,9916,9930,4.15,20.64,2.06,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,1,12723,10058,7589,7644,9111,10918,10152,9742,3.82,18.43,2.24,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,2,12629,11683,9479,9455,10563,15178,12664,11664,3.77,19.10,2.01,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,2,14581,12239,9697,8896,10424,12263,11711,11402,4.49,15.95,3.31,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,3,16333,12362,10183,10788,13276,19753,14564,13894,3.61,18.04,1.92,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,3,20082,11809,9647,10537,12361,16285,14168,13556,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,4,17535,13038,11594,12201,14693,24008,17204,15753,3.51,15.04,1.59,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,4,25013,13054,11171,11791,13566,17517,16026,15448,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,5,17585,14200,12337,12831,17580,28434,20362,17618,4.75,13.34,2.30,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,5,27026,18256,13679,12503,14343,18889,17348,17435,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,6,19694,16151,14346,15051,19625,28941,21034,19263,6.87,11.92,4.61,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,6,30827,17144,14209,14311,16205,19447,18714,18694,5.61,12.66,3.89,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,7,20057,16368,16311,16487,20501,30508,23540,20539,7.12,10.17,4.11,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,7,30047,20112,17635,15871,16983,21020,19972,20234,5.79,11.10,3.02,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,8,22214,17923,15419,16005,20731,30244,23014,20793,7.25,10.80,4.95,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,8,32331,20450,15279,14874,18198,21121,20431,20383,6.04,11.49,3.96,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,9,18537,15900,13765,13630,17411,28118,21822,18455,7.60,11.75,5.01,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,9,27488,20014,14064,12886,14993,19053,18366,18123,5.90,12.52,3.76,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,10,16080,13033,12015,12430,14924,23949,16401,15547,7.23,12.74,5.98,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,10,24288,13485,11826,12122,13536,17048,14877,15312,5.40,13.42,4.57,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,11,16343,12231,11861,14239,14179,19584,14584,14717,6.26,12.74,6.23,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,11,21269,12189,11593,12317,12245,16011,16706,14619,4.38,13.43,4.76,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2016,12,9417,11628,9754,11496,11660,14878,11022,11408,5.71,14.29,6.40,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2016,12,11388,11480,9460,11929,11306,12570,10717,11264,3.52,15.35,4.59,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,1,9138,9996,8716,8523,9934,14761,9520,10084,5.55,17.81,7.13,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,1,11517,11522,8178,8159,9256,11202,8696,9790,3.85,17.78,5.73,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,2,9787,8911,9426,8281,8286,15227,10114,10005,5.84,17.27,6.75,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,2,11830,8820,9080,8162,8192,12276,9302,9666,3.87,17.32,5.87,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,3,16077,11624,9260,10372,12348,19077,12838,13085,6.07,16.22,6.37,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,3,18724,11069,9135,9961,10972,16085,12996,12706,4.27,16.48,5.29,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,4,17964,13813,11996,12422,15005,24002,16929,16019,6.25,12.65,5.14,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,4,24628,13518,11482,12017,13816,18013,15936,15630,4.79,13.34,4.16,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,5,17593,14641,12597,13188,17859,29260,20856,17999,6.87,12.76,4.92,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,5,27694,18873,13428,12680,14760,18950,17563,17707,5.37,13.32,4.04,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,6,19055,16333,14462,15453,19263,29905,21822,19470,7.23,11.70,4.55,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,6,31729,17235,14296,14734,15971,19521,18709,18885,5.65,12.52,3.90,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,7,21516,17733,14798,17451,21251,30097,24528,21053,7.11,10.78,4.20,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,7,30529,21126,16566,17558,17758,21012,21219,20824,5.82,11.24,3.24,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,8,24277,17777,15730,16911,21462,30923,25320,21771,7.17,11.42,4.28,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,8,31652,21167,17132,16352,17557,21633,20922,20916,5.99,12.06,3.62,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,9,19188,15822,13888,13781,16364,27613,20501,18165,7.54,12.15,5.19,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,9,26051,19605,14533,13181,14579,19225,18208,17912,5.87,12.50,4.08,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,10,17464,14164,12113,12819,15506,24980,17358,16343,7.68,13.16,5.91,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,10,25660,14425,11979,12376,14040,18038,15778,16042,5.58,13.26,4.79,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,11,16416,12195,11352,13630,12543,18482,13687,14044,6.72,14.10,6.19,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,11,18947,12312,11251,12566,11698,15260,15348,13912,4.45,14.44,5.06,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2017,12,10827,10652,11301,11792,12346,15561,13864,12335,5.97,13.67,6.05,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2017,12,13079,10305,11623,11497,11887,13196,13340,12132,3.60,14.00,4.61,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2018,1,10088,10734,9253,9129,8639,14291,10339,10353,5.81,15.59,6.61,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2018,1,12952,12493,9077,8662,8455,10458,8945,10149,4.04,17.88,5.60,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2018,2,10460,11708,9741,9498,11287,16260,10286,11320,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2018,2,12858,11876,9631,9434,10919,13582,9421,11103,4.00,17.16,5.51,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2018,3,14742,12539,11012,11357,13541,20409,14788,14055,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2018,3,17997,12013,10692,11318,12700,17079,14235,13719,4.26,14.87,5.01,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2018,4,17202,13274,11857,12070,15283,24157,16626,15781,6.71,13.16,5.20,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2018,4,24491,13237,11484,11957,13669,17331,16030,15457,4.74,13.07,4.31,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2018,5,18172,15394,13003,13855,18274,30336,21113,18592,3.81,13.86,2.60,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2018,5,28292,20990,14405,13306,15112,19499,18199,18543,3.95,14.18,1.86,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2018,6,18942,16601,14807,15598,19653,26918,21057,19082,3.89,12.90,2.78,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2018,6,30554,17848,14737,15164,17154,20288,20489,19462,4.05,13.40,1.73,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2018,7,19982,17352,16033,15887,19537,26299,20854,19421,,,,
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2018,7,30119,20782,16189,15764,18152,22240,20684,20561,6.19,11.92,3.67,Vehicle Length Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Eastbound,2018,8,22007,17449,15428,16512,21325,29488,21998,20601,4.16,12.23,3.23,Axle Spacing Classification
S903,"On SR 090 at milepost 63.98 A: AT CABIN CREEK ROAD UXING - CABIN CREEK                     ",Westbound,2018,8,31096,21211,15535,16081,17950,21574,21318,20681,4.44,13.16,1.74,Axle Spacing Classification
